videoFile,groundTruthWords,predictedWords,Noun,Adverb,Adjective,Verb,Pointers,others,woodward
proteinas_89.mp4,['hello'],['CHILD' 'DECREASE' 'EXCLUDE' 'GO' 'INCREASE' 'LOW' 'PAST' 'TALL'],['hello'],[],[],[],[],[],[]
proteinas_117.mp4,['Protein' 'approximate' 'chicken' 'many'],"['ACT' 'ADD' 'ALWAYS' 'ARRIVE' 'BACK' 'BODY' 'BORN' 'BOY' 'BUILD' 'CHAIR'
 'CLOTHES' 'DEAF' 'DESSERT' 'ENOUGH' 'FEEL' 'FINISH' 'FLOCK' 'FREE' 'GO'
 'GOOD' 'HEAR' 'HOME' 'KNOW' 'LONDON' 'LOOK' 'LOW' 'MORNING' 'MOVE' 'NEXT'
 'NICE' 'NOTHING' 'PARTY' 'PAST' 'PLENTY' 'PREGNANT' 'READY' 'RELAX'
 'RIGHT' 'SAY' 'TENT' 'THINK' 'TOILET' 'TOMORROW' 'TOUCH' 'WANT' 'WITHOUT'
 'YES']","['Protein', 'approximate', 'chicken']",[],['many'],[],[],[],[]
proteinas_103.mp4,"['.' 'ask' 'different' 'eat' 'fifth' 'grade' 'kids' 'look' 'many' 'need'
 'sixth']","['ADULT' 'AMERICA' 'AREA' 'ARRANGE' 'ARRIVE' 'AUDIENCE' 'BEACH' 'BIG'
 'BODY' 'BOY' 'BREATHE' 'CHAIR' 'CHILD' 'CLOTHES' 'DECREASE' 'DEPTH'
 'DIRTY' 'EMOTION' 'ESCAPE' 'FLOCK' 'FREE' 'GIVE' 'HEALTHY' 'HEAVY'
 'INCREASE' 'LONDON' 'LOOK' 'LOW' 'MEAL' 'MERGE' 'MORNING' 'PANIC' 'PARK'
 'PAST' 'PREGNANT' 'READY' 'RELAX' 'SHOULDER' 'SINCE' 'SURPRISE' 'TALL'
 'TENT' 'TIRED' 'TOILET' 'TOUCH' 'UNIT' 'WANT' 'WATER' 'WOW']","['ask', 'eat', 'fifth', 'grade', 'kids', 'look', 'need', 'sixth']",[],"['different', 'many']",[],[],[],[]
proteinas_102.mp4,['adult' 'age' 'depends' 'eat' 'man' 'need' 'person' 'training' 'woman'],"['ALWAYS' 'ARRIVE' 'BACK' 'BEHAVIOUR' 'BODY' 'BORN' 'BOY' 'BREATHE'
 'CHAIR' 'CHILD' 'CLOTHES' 'DEAF' 'DESSERT' 'DISAPPOINT' 'EMOTION'
 'ENDURE' 'ENOUGH' 'ESCAPE' 'EXCITED' 'FLOCK' 'FREE' 'GO' 'GOOD'
 'INCREASE' 'KNOW' 'LAUGH' 'LIKE' 'LONDON' 'LOOK' 'LOW' 'MAN' 'MORNING'
 'NICE' 'PANIC' 'PAST' 'PLENTY' 'PREGNANT' 'READY' 'RELAX' 'SAY'
 'SHOULDER' 'SINCE' 'SPREAD' 'SURPRISE' 'TALL' 'TIRED' 'TOILET' 'TOMORROW'
 'TOUCH' 'WANT' 'WITHDRAW']","['adult', 'age', 'depends', 'eat', 'man', 'need', 'person', 'training', 'woman']",[],[],[],[],[],"['man', 'person', 'woman']"
proteinas_116.mp4,['good'],"['BASE' 'BOY' 'CHURCH' 'ENOUGH' 'EXCLUDE' 'LOW' 'MAN' 'NICE' 'PAST'
 'PLENTY' 'PUB' 'START' 'TOUCH' 'WORK']",[],[],['good'],[],[],[],['good']
proteinas_88.mp4,"['come' 'eat' 'good' 'important' 'many' 'strong' 'think' 'together'
 'watch' 'within']","['ADULT' 'AGREE' 'ALWAYS' 'ARRANGE' 'ARRIVE' 'BABY' 'BACK' 'BEACH' 'BODY'
 'BORROW' 'BOY' 'BROTHER' 'CHAIR' 'CHURCH' 'CLOTHES' 'COMMUNICATE' 'CRASH'
 'DEAF' 'DEPTH' 'DESSERT' 'DISAPPOINT' 'END' 'ENOUGH' 'GIVE' 'GO'
 'HEALTHY' 'HELP' 'LAUGH' 'LONDON' 'LOW' 'MAN' 'MANAGE' 'MEAL' 'MORNING'
 'NICE' 'PANIC' 'PARTNER' 'PAST' 'PENCE' 'PLAY' 'PLENTY' 'READY' 'RELAX'
 'RUN' 'SAY' 'SCALES' 'SHOULDER' 'SINCE' 'SURPRISE' 'TALL' 'TEACH' 'TENT'
 'TIRED' 'TOMORROW' 'TOUCH' 'UPWARD' 'WANT' 'WEEKEND' 'WITHOUT']","['eat', 'think', 'watch']",['together'],"['good', 'important', 'many', 'strong']",['come'],[],['within'],['good']
proteinas_63.mp4,['benefit' 'eat' 'good' 'increase' 'many' 'think'],"['ALWAYS' 'AMERICA' 'AREA' 'BEHAVIOUR' 'BODY' 'BOY' 'BREATHE' 'BUILD'
 'CHAIR' 'CHILD' 'CLOTHES' 'DECREASE' 'DESSERT' 'EMOTION' 'ENDURE'
 'ENOUGH' 'FAMILY' 'FREE' 'FRIGHTENED' 'FULL' 'GIVE' 'GO' 'GOOD' 'GROUP'
 'KNOW' 'LONDON' 'LOVE' 'LOW' 'MAN' 'MEANING' 'MIX' 'MORNING' 'NICE'
 'NUMBER' 'PARK' 'PAST' 'PLENTY' 'PREGNANT' 'READY' 'RELAX' 'SAY'
 'SURPRISE' 'TALL' 'TENT' 'TOMORROW' 'TOUCH' 'UPWARD' 'WANT' 'WAR'
 'WITHDRAW']","['benefit', 'eat', 'increase', 'think']",[],"['good', 'many']",[],[],[],['good']
proteinas_77.mp4,['C' 'P' 'PA' 'R'],"['BACK' 'BECKON' 'BOY' 'GO' 'HEARING' 'HOME' 'LOOK' 'LOW' 'PAST'
 'REMEMBER' 'SAY' 'SINCE' 'THINK' 'TOUCH']","['P', 'PA', 'R']",[],[],[],[],[],[]
proteinas_49.mp4,['eat' 'times'],"['AREA' 'BLACK' 'BOY' 'DECREASE' 'DESSERT' 'ENOUGH' 'FAMILY' 'LOW'
 'MORNING' 'NICE' 'PLENTY' 'TALL' 'TOUCH']","['eat', 'times']",[],[],[],[],[],[]
proteinas_61.mp4,['benefit' 'eat' 'excuse' 'good' 'know' 'think'],"['ADULT' 'ALWAYS' 'AREA' 'ARRIVE' 'BACK' 'BECKON' 'BOY' 'BUILD' 'CHILD'
 'CLOTHES' 'COME' 'DECREASE' 'ENOUGH' 'EXCITED' 'EXPECT' 'FAMILY' 'FREE'
 'FUTURE' 'HOME' 'INCREASE' 'LONDON' 'LOW' 'MAN' 'MEAL' 'MORNING' 'NICE'
 'NOTHING' 'PARK' 'PAST' 'PEOPLE' 'PLENTY' 'READY' 'RELAX' 'SAY'
 'SHOULDER' 'SINCE' 'SURPRISE' 'TALL' 'TOUCH' 'TRAIN' 'WANT']","['benefit', 'eat', 'excuse', 'think']",[],['good'],['know'],[],[],['good']
proteinas_75.mp4,['hello'],['FUTURE' 'GO' 'HOME' 'LOW' 'PAST' 'TALL'],['hello'],[],[],[],[],[],[]
proteinas_128.mp4,['Prices' 'percentage' 'protein'],"['ACT' 'ADD' 'ARRIVE' 'BACK' 'FINISH' 'FLOCK' 'GO' 'HOME' 'LOOK' 'LOW'
 'MOVE' 'PARTY' 'PAY' 'RIGHT' 'SAY' 'TALL' 'TOUCH' 'TRAIN' 'WANT']","['Prices', 'percentage', 'protein']",[],[],[],[],[],[]
proteinas_100.mp4,"['C' 'H' 'Protein' 'RQ' 'Wi' 'animals' 'cow' 'different' 'dried' 'food'
 'meat' 'within']","['ACT' 'ADULT' 'ANGRY' 'BACK' 'BEHAVIOUR' 'BODY' 'BORN' 'BOY' 'BUILD'
 'CHAIR' 'CHILD' 'CLOTHES' 'DEAF' 'DECREASE' 'DEPTH' 'DISAPPOINT' 'ENOUGH'
 'EXCITED' 'FINISH' 'FLOCK' 'FREE' 'FRIGHTENED' 'GO' 'GOOD' 'HEALTHY'
 'HOME' 'INCREASE' 'LEG' 'LONDON' 'LOW' 'MEAL' 'MIX' 'MORNING' 'NOTHING'
 'PARTY' 'PAST' 'PERFECT' 'READY' 'RELAX' 'SAY' 'SHOULDER' 'SINCE' 'TALL'
 'TEACH' 'TOILET' 'TOUCH' 'UPWARD' 'WANT' 'WITHOUT']","['H', 'Protein', 'RQ', 'Wi', 'animals', 'cow', 'food', 'meat']",[],['different'],['dried'],[],['within'],['meat']
proteinas_114.mp4,['chicken' 'focus' 'meat' 'protein' 'share'],"['ADULT' 'ALWAYS' 'AREA' 'ARRIVE' 'BASE' 'BECKON' 'BELFAST' 'BOY' 'CHAIR'
 'CHILD' 'COVER' 'DECREASE' 'DESSERT' 'DIG' 'DIRTY' 'DISAPPOINT' 'ENOUGH'
 'EQUAL' 'ESCAPE' 'EXCLUDE' 'FINISH' 'FLOCK' 'FULL' 'GO' 'GOOD' 'LAUGH'
 'LONDON' 'LOW' 'MAN' 'MERGE' 'MISS' 'MORNING' 'NICE' 'PANIC' 'PARK'
 'PAST' 'PRACTISE' 'PREFER' 'RELAX' 'SAY' 'SHOULDNT' 'SINCE' 'SPREAD'
 'SURPRISE' 'TALL' 'TENT' 'TIDY' 'TOILET' 'TOMORROW' 'TOUCH' 'UPWARD'
 'WANT' 'WITHOUT' 'WOW']","['chicken', 'focus', 'meat', 'protein', 'share']",[],[],[],[],[],['meat']
proteinas_115.mp4,['percentage' 'protein' 'zero'],"['ACT' 'ALWAYS' 'ARRIVE' 'BODY' 'BOY' 'BREATHE' 'CLOTHES' 'DESSERT'
 'DISAPPOINT' 'ENOUGH' 'FINISH' 'FLOCK' 'FOREIGN' 'HOME' 'INFORM' 'KNOW'
 'LONDON' 'LOW' 'MORNING' 'NEXT' 'NICE' 'NOTHING' 'PARTY' 'PAST' 'PERFECT'
 'READY' 'RELAX' 'SAY' 'SHOULDER' 'SLEEP' 'SURPRISE' 'TIRED' 'TOUCH'
 'WANT' 'WITHOUT']","['percentage', 'protein', 'zero']",[],[],[],[],[],[]
proteinas_101.mp4,['Diarifying' 'approximate' 'eat' 'many' 'protein'],"['ADULT' 'ALWAYS' 'AREA' 'BEHAVIOUR' 'BODY' 'BOY' 'BUILD' 'CALLISTHENICS'
 'CHAIR' 'CHILD' 'CLOTHES' 'DECREASE' 'DEPTH' 'ENOUGH' 'ESCAPE' 'FLOCK'
 'FREE' 'FULL' 'GO' 'ILL' 'LONDON' 'LOW' 'MEAL' 'MIX' 'MORNING' 'PAST'
 'READY' 'RELAX' 'SAY' 'SEARCH' 'SHOULDER' 'SINCE' 'STADIUM' 'TALL' 'TENT'
 'TOUCH' 'UPWARD']","['approximate', 'eat', 'protein']",[],['many'],['Diarifying'],[],[],[]
proteinas_129.mp4,[],"['BEHAVIOUR' 'BODY' 'BORN' 'CHAIR' 'CHILD' 'CLOSED' 'CLOTHES' 'EMPTY'
 'ESCAPE' 'EXCITED' 'FREE' 'FULL' 'GO' 'LOW' 'MERGE' 'MORNING' 'RELAX'
 'SETTLE' 'TIRED' 'TOILET' 'WANT']",[],[],[],[],[],[],[]
proteinas_74.mp4,['excuse' 'percentage' 'teach'],"['ARRIVE' 'BACK' 'BUILD' 'FOREIGN' 'FULL' 'FUTURE' 'GO' 'GOOD' 'LONDON'
 'LOW' 'NEVER' 'PAST' 'SINCE' 'SUN' 'TALL' 'TOUCH']","['excuse', 'percentage', 'teach']",[],[],[],[],[],[]
proteinas_60.mp4,"['E' 'L' 'N' 'Protein' 'R' 'fat' 'food' 'give' 'good' 'strong' 'tell'
 'vitamins' 'within']","['ADD' 'ANGRY' 'AREA' 'ARRANGE' 'ARRIVE' 'BACK' 'BAD' 'BECKON' 'BEHAVIOUR'
 'BODY' 'BOY' 'BUILD' 'CHAIR' 'CLOTHES' 'DOOR' 'ENOUGH' 'ESCAPE' 'EXCITED'
 'FLOCK' 'FREE' 'GO' 'GOOD' 'LAUGH' 'LONDON' 'LOOK' 'LOW' 'MIX' 'MORNING'
 'NEXT' 'NOTHING' 'PANIC' 'PARTY' 'PAST' 'POOR' 'RELAX' 'REMEMBER' 'RICH'
 'RIGHT' 'SAY' 'SEARCH' 'SHOULDER' 'SINCE' 'SPREAD' 'TALL' 'TEACH' 'TIRED'
 'TOP' 'TOUCH' 'UPWARD' 'WANT']","['E', 'L', 'N', 'Protein', 'R', 'fat', 'food', 'tell', 'vitamins']",[],"['good', 'strong']",['give'],[],['within'],"['fat', 'good']"
proteinas_48.mp4,[],['BACK' 'PAST' 'RIGHT' 'TOUCH'],[],[],[],[],[],[],[]
proteinas_9.mp4,['perfect'],['ADULT' 'FLOCK' 'FREE' 'LOW' 'RELAX' 'TENT' 'UPWARD'],['perfect'],[],[],[],[],[],[]
proteinas_13.mp4,['different' 'eat' 'family' 'happy' 'think' 'try' 'week' 'within'],"['AMERICA' 'AUDIENCE' 'BEACH' 'BEHAVIOUR' 'BIG' 'BODY' 'BOY' 'CHAIR'
 'CHILD' 'CLOTHES' 'DIRTY' 'DOOR' 'EMOTION' 'ENOUGH' 'ESCAPE' 'EXPAND'
 'FALL' 'FULL' 'GO' 'GOOD' 'GROUP' 'INFLUENCE' 'LOW' 'MANAGE' 'MANY'
 'MERGE' 'MIX' 'MORNING' 'NICE' 'PAY' 'PLENTY' 'POOR' 'SAY' 'SPREAD'
 'STADIUM' 'TALL' 'TENT' 'TOILET' 'TOUCH' 'WANT']","['eat', 'family', 'think', 'try', 'week']",[],"['different', 'happy']",[],[],['within'],[]
proteinas_12.mp4,"['N' 'NN' 'come' 'everything' 'forget' 'notebook' 'questions' 'think'
 'write']","['ADULT' 'ANGRY' 'AREA' 'ARRIVE' 'ATMOSPHERE' 'BACK' 'BECKON' 'BEHAVIOUR'
 'BODY' 'BUILD' 'CHAIR' 'CLOTHES' 'DECREASE' 'DEPTH' 'DIRTY' 'DISCUSS'
 'EMPTY' 'ESCAPE' 'EXCHANGE' 'EXCITED' 'EXCLUDE' 'FULL' 'GIVE' 'GO'
 'HAPPY' 'HEALTHY' 'HOME' 'HURT' 'INCREASE' 'LAPTOP' 'LOW' 'MANAGE' 'MEAL'
 'MERGE' 'MIX' 'MOTHER' 'MOVE' 'PAST' 'PAY' 'PLAY' 'SINCE' 'TALL' 'TIDY'
 'TOUCH' 'WOW']","['N', 'NN', 'everything', 'forget', 'notebook', 'questions', 'think', 'write']",[],[],['come'],[],[],[]
proteinas_8.mp4,['Ah'],"['ADULT' 'ARRIVE' 'DECREASE' 'ENOUGH' 'LOW' 'MORNING' 'RELAX' 'SHOULDER'
 'TOUCH']",['Ah'],[],[],[],[],[],[]
proteinas_10.mp4,['brother' 'dad' 'everybody' 'first' 'mother' 'warn'],"['ALWAYS' 'ARRIVE' 'BANDAGE' 'BUILD' 'BUY' 'CHAIR' 'CLOTHES' 'DEAF'
 'ESCAPE' 'FULL' 'GO' 'HURT' 'LOW' 'MEAL' 'MIX' 'NEVER' 'SAY' 'SIGN'
 'START' 'TALL' 'WANT']","['brother', 'dad', 'everybody', 'mother', 'warn']",['first'],[],[],[],[],"['brother', 'mother']"
proteinas_38.mp4,['tell'],"['BABY' 'BOY' 'DISCUSS' 'EVALUATE' 'KNOW' 'LAUGH' 'LOOK' 'LOW' 'PLAY'
 'SAY' 'SCALES' 'THINK' 'TIRED' 'TOILET' 'TOUCH']",['tell'],[],[],[],[],[],[]
proteinas_39.mp4,['Yes'],"['BOY' 'DISAPPOINT' 'ENOUGH' 'MAN' 'NICE' 'PLENTY' 'SAY' 'SHOULDER'
 'TOUCH']",[],[],[],[],[],['Yes'],[]
proteinas_11.mp4,['Union' 'call' 'family' 'together' 'watch'],"['ARRIVE' 'BEACH' 'BEHAVIOUR' 'BODY' 'BROTHER' 'BUILD' 'CARAVAN' 'CHAIR'
 'CLOTHES' 'COMMUNICATE' 'CRASH' 'DECREASE' 'DEPTH' 'DOOR' 'EQUAL'
 'ESCAPE' 'FLOCK' 'HELP' 'HOUSE' 'LAPTOP' 'LOW' 'MANAGE' 'MEAL' 'PARTNER'
 'PAST' 'POOR' 'RELAX' 'SHOULDER' 'SINCE' 'SPREAD' 'STADIUM' 'TEACH'
 'TENT' 'TOP' 'TOUCH' 'UPWARD' 'WEEKEND']","['Union', 'call', 'family', 'watch']",['together'],[],[],[],[],[]
proteinas_29.mp4,['days' 'five' 'four' 'next' 'put' 'three' 'two'],"['BODY' 'CHAIR' 'CHILD' 'CLOTHES' 'FLOCK' 'FREE' 'GOOD' 'LOOK' 'LOW'
 'MERGE' 'PREGNANT' 'RAIN' 'RELAX' 'TALL' 'TIRED' 'WANT']","['days', 'put']",[],['next'],[],[],"['five', 'four', 'three', 'two']",[]
proteinas_15.mp4,['/' 'Conserve' 'Inca' 'Preserve' 'Water' 'save' 'use'],"['ANGRY' 'ANYTHING' 'AREA' 'BACK' 'BECKON' 'BODY' 'BORN' 'BOY' 'CHAIR'
 'CHILD' 'CLOTHES' 'DEAF' 'DESSERT' 'DISAPPOINT' 'DOOR' 'ENOUGH' 'ESCAPE'
 'EVALUATE' 'FAMILY' 'FREE' 'FRIGHTENED' 'FULL' 'GO' 'INSERT' 'INVOLVE'
 'LONDON' 'LOW' 'MORNING' 'MOTHER' 'NICE' 'PAST' 'PRACTISE' 'READY'
 'RELAX' 'SAY' 'SHOULDER' 'SINCE' 'SURPRISE' 'TALL' 'TENT' 'TIRED'
 'TOILET' 'TOMORROW' 'TOUCH' 'WANT' 'WITHOUT' 'WOW']","['/', 'Conserve', 'Inca', 'Preserve', 'Water', 'use']",[],[],['save'],[],[],[]
proteinas_14.mp4,['Ah' 'continue' 'different' 'eat' 'know' 'save' 'way' 'well'],"['ANGRY' 'ANYTHING' 'AREA' 'BACK' 'BECKON' 'BODY' 'BORN' 'BOY' 'CHAIR'
 'CHILD' 'CLOTHES' 'DEAF' 'DESSERT' 'DISAPPOINT' 'DOOR' 'ENOUGH' 'ESCAPE'
 'EVALUATE' 'FAMILY' 'FREE' 'FRIGHTENED' 'FULL' 'GO' 'INSERT' 'INVOLVE'
 'LONDON' 'LOW' 'MORNING' 'MOTHER' 'NICE' 'PAST' 'PRACTISE' 'READY'
 'RELAX' 'SAY' 'SHOULDER' 'SINCE' 'SURPRISE' 'TALL' 'TENT' 'TIRED'
 'TOILET' 'TOMORROW' 'TOUCH' 'WANT' 'WITHOUT' 'WOW']","['Ah', 'continue', 'eat', 'way']",['well'],['different'],"['know', 'save']",[],[],[]
proteinas_28.mp4,"['Water' 'approximately' 'day' 'five' 'flip' 'four' 'open' 'put' 'spray'
 'tie']","['AREA' 'ASK' 'BEACH' 'BODY' 'BOY' 'CHAIR' 'CHILD' 'CLOTHES' 'DESSERT'
 'DISAPPOINT' 'DRINK' 'ENOUGH' 'ESCAPE' 'EXCITED' 'EXCLUDE' 'FOREIGN'
 'FREE' 'GO' 'HOME' 'HURT' 'LAUGH' 'LOOK' 'LOW' 'MEAL' 'MIX' 'MORNING'
 'PRACTISE' 'READY' 'RELAX' 'SAY' 'SPREAD' 'TALL' 'TIRED' 'TOUCH'
 'UNIVERSAL' 'WANT']","['Water', 'day', 'flip', 'put', 'spray', 'tie']",['approximately'],['open'],[],[],"['five', 'four']",['day']
proteinas_16.mp4,['C' 'H' 'meat' 'save' 'take'],"['ANGRY' 'ANYTHING' 'AREA' 'BACK' 'BECKON' 'BODY' 'BORN' 'BOY' 'CHAIR'
 'CHILD' 'CLOTHES' 'DEAF' 'DESSERT' 'DISAPPOINT' 'DOOR' 'ENOUGH' 'ESCAPE'
 'EVALUATE' 'FAMILY' 'FREE' 'FRIGHTENED' 'FULL' 'GO' 'INSERT' 'INVOLVE'
 'LONDON' 'LOW' 'MORNING' 'MOTHER' 'NICE' 'PAST' 'PRACTISE' 'READY'
 'RELAX' 'SAY' 'SHOULDER' 'SINCE' 'SURPRISE' 'TALL' 'TENT' 'TIRED'
 'TOILET' 'TOMORROW' 'TOUCH' 'WANT' 'WITHOUT' 'WOW']","['H', 'meat']",[],[],"['save', 'take']",[],[],['meat']
proteinas_17.mp4,['Group' 'N' 'NN' 'Please' 'change' 'continue' 'save' 'tell' 'temperature'],"['ANGRY' 'ANYTHING' 'AREA' 'BACK' 'BECKON' 'BODY' 'BORN' 'BOY' 'CHAIR'
 'CHILD' 'CLOTHES' 'DEAF' 'DESSERT' 'DISAPPOINT' 'DOOR' 'ENOUGH' 'ESCAPE'
 'EVALUATE' 'FAMILY' 'FREE' 'FRIGHTENED' 'FULL' 'GO' 'INSERT' 'INVOLVE'
 'LONDON' 'LOW' 'MORNING' 'MOTHER' 'NICE' 'PAST' 'PRACTISE' 'READY'
 'RELAX' 'SAY' 'SHOULDER' 'SINCE' 'SURPRISE' 'TALL' 'TENT' 'TIRED'
 'TOILET' 'TOMORROW' 'TOUCH' 'WANT' 'WITHOUT' 'WOW']","['Group', 'N', 'NN', 'change', 'continue', 'tell', 'temperature']",[],[],"['Please', 'save']",[],[],[]
proteinas_26.mp4,['Water' 'beans' 'cover' 'meter' 'tie'],"['AREA' 'BOY' 'CHAIR' 'DECREASE' 'DISAPPOINT' 'DISCUSS' 'ESCAPE' 'FULL'
 'FUTURE' 'GO' 'GOOD' 'INCREASE' 'KNOW' 'LAUGH' 'LOW' 'MAN' 'MIX'
 'MORNING' 'NEW' 'NICE' 'NUMBER' 'PAST' 'PREFER' 'SAY' 'SHOULDER'
 'SURROUNDINGS' 'TALL' 'TOMORROW' 'WRITE']","['Water', 'beans', 'cover', 'meter', 'tie']",[],[],[],[],[],[]
proteinas_32.mp4,['?' 'Health' 'eat' 'excuse' 'healthy'],"['BODY' 'BOY' 'CLOTHES' 'DEPTH' 'DESSERT' 'ENOUGH' 'FREE' 'HEALTHY' 'ILL'
 'LOW' 'MEAL' 'MORNING' 'READY' 'RELAX' 'RUN' 'SURPRISE' 'TENT' 'TIRED'
 'WANT' 'WAR']","['Health', 'eat', 'excuse']",[],['healthy'],[],[],[],[]
proteinas_33.mp4,['Health' 'eat' 'questions' 'strong' 'think' 'within'],"['ADULT' 'ANGRY' 'BANDAGE' 'BEHAVIOUR' 'BODY' 'BORN' 'BREATHE' 'BUILD'
 'CHAIR' 'CLOTHES' 'DECREASE' 'EXCITED' 'EXPAND' 'FREE' 'FULL' 'HURT'
 'INCREASE' 'LOW' 'MEAL' 'MIX' 'PREGNANT' 'READY' 'RELAX' 'SHOULDER'
 'SURPRISE' 'TALL' 'TENT' 'TIRED' 'TOILET' 'WANT']","['Health', 'eat', 'questions', 'think']",[],['strong'],[],[],['within'],[]
proteinas_27.mp4,['Water' 'bottle' 'flow' 'frequently' 'later' 'leave' 'throw' 'uncover'],"['ALWAYS' 'ANGRY' 'AREA' 'BODY' 'BORN' 'BOY' 'CHAIR' 'CHILD' 'CLOTHES'
 'DECREASE' 'DESSERT' 'DISAPPOINT' 'ENOUGH' 'ESCAPE' 'EXCITED' 'EXCLUDE'
 'FIND' 'GO' 'HURT' 'LAUGH' 'LONDON' 'LOW' 'MEAL' 'MORNING' 'NICE' 'PAST'
 'POOR' 'READY' 'RELAX' 'ROTATE' 'SAY' 'SHOULDER' 'TALL' 'TOILET'
 'TOMORROW' 'TOUCH']","['Water', 'bottle', 'flow', 'throw', 'uncover']","['frequently', 'later']",[],['leave'],[],[],[]
proteinas_1.mp4,['Meter' 'day' 'fifth' 'good' 'grade' 'kids' 'primary' 'sixth'],"['AMERICA' 'AREA' 'BEACH' 'BEHAVIOUR' 'BODY' 'BUILD' 'CHAIR' 'CLOTHES'
 'DISCUSS' 'DRINK' 'ENOUGH' 'ESCAPE' 'FULL' 'GO' 'LOVELY' 'LOW' 'MIX'
 'PARK' 'PAST' 'READY' 'RELAX' 'TENT' 'UNIT' 'WANT' 'WATER' 'WOW']","['Meter', 'day', 'fifth', 'grade', 'kids', 'primary', 'sixth']",[],['good'],[],[],[],"['day', 'good']"
proteinas_3.mp4,['excuse' 'today'],['BODY' 'BORN' 'CHAIR' 'CLOTHES' 'FREE' 'HEALTHY' 'LOW' 'RELAX'],"['excuse', 'today']",[],[],[],[],[],[]
proteinas_31.mp4,['?' 'Please' 'Yes' 'dried' 'healthy' 'meat' 'preserved' 'tell'],"['AMERICA' 'BODY' 'BOY' 'BREATHE' 'CLOTHES' 'DEAF' 'DISAPPOINT' 'EMOTION'
 'EXCITED' 'EXPAND' 'FLOCK' 'FREE' 'GO' 'LINK' 'LONDON' 'LOOK' 'LOW'
 'MISS' 'MORNING' 'NICE' 'PAST' 'PREGNANT' 'READY' 'RELAX' 'SAY'
 'SURPRISE' 'SWIM' 'TIRED' 'TOUCH' 'WANT' 'WATER' 'WITHDRAW']","['meat', 'tell']",[],['healthy'],"['Please', 'dried', 'preserved']",[],['Yes'],['meat']
proteinas_25.mp4,['excuse' 'first' 'plant' 'process'],"['BANDAGE' 'BEHAVIOUR' 'BODY' 'BUILD' 'CHAIR' 'CHILD' 'CLOTHES' 'DEAF'
 'DOOR' 'ESCAPE' 'EXCITED' 'FREE' 'FULL' 'INCREASE' 'INVOLVE' 'LOW'
 'MANAGE' 'MIX' 'MOTHER' 'POOR' 'PRACTISE' 'READY' 'RELAX' 'SHOULDER'
 'STILL' 'TALL' 'TIRED' 'TOUCH' 'WANT']","['excuse', 'plant', 'process']",['first'],[],[],[],[],[]
proteinas_19.mp4,['interesting'],"['ANGRY' 'ANYTHING' 'AREA' 'BACK' 'BECKON' 'BODY' 'BORN' 'BOY' 'CHAIR'
 'CHILD' 'CLOTHES' 'DEAF' 'DESSERT' 'DISAPPOINT' 'DOOR' 'ENOUGH' 'ESCAPE'
 'EVALUATE' 'FAMILY' 'FREE' 'FRIGHTENED' 'FULL' 'GO' 'INSERT' 'INVOLVE'
 'LONDON' 'LOW' 'MORNING' 'MOTHER' 'NICE' 'PAST' 'PRACTISE' 'READY'
 'RELAX' 'SAY' 'SHOULDER' 'SINCE' 'SURPRISE' 'TALL' 'TENT' 'TIRED'
 'TOILET' 'TOMORROW' 'TOUCH' 'WANT' 'WITHOUT' 'WOW']",[],[],[],['interesting'],[],[],[]
proteinas_144.mp4,[],"['ANGRY' 'BEHAVIOUR' 'BODY' 'CHAIR' 'CLOTHES' 'DEPTH' 'EXCITED' 'FREE'
 'FULL' 'GO' 'HURT' 'LOW' 'MANAGE' 'MEAL' 'MIX' 'RELAX' 'SHOULDER' 'TALL'
 'TIRED' 'WOW']",[],[],[],[],[],[],[]
proteinas_18.mp4,['meat' 'shall'],"['ANGRY' 'ANYTHING' 'AREA' 'BACK' 'BECKON' 'BODY' 'BORN' 'BOY' 'CHAIR'
 'CHILD' 'CLOTHES' 'DEAF' 'DESSERT' 'DISAPPOINT' 'DOOR' 'ENOUGH' 'ESCAPE'
 'EVALUATE' 'FAMILY' 'FREE' 'FRIGHTENED' 'FULL' 'GO' 'INSERT' 'INVOLVE'
 'LONDON' 'LOW' 'MORNING' 'MOTHER' 'NICE' 'PAST' 'PRACTISE' 'READY'
 'RELAX' 'SAY' 'SHOULDER' 'SINCE' 'SURPRISE' 'TALL' 'TENT' 'TIRED'
 'TOILET' 'TOMORROW' 'TOUCH' 'WANT' 'WITHOUT' 'WOW']",['meat'],[],[],[],[],['shall'],['meat']
proteinas_24.mp4,['remind' 'worry'],"['BUILD' 'CHAIR' 'DECORATE' 'ESCAPE' 'FULL' 'FUTURE' 'GO' 'HOME' 'MIX'
 'PAST' 'SINCE' 'STRAIGHTAWAY' 'TALL']","['remind', 'worry']",[],[],[],[],[],[]
