Name,ClassId,TR,EN
signer31_sample500,168,sali,tuesday
signer31_sample552,168,sali,tuesday
signer32_sample177,168,sali,tuesday
signer32_sample608,168,sali,tuesday
signer32_sample627,168,sali,tuesday
signer33_sample176,168,sali,tuesday
signer33_sample308,168,sali,tuesday
signer33_sample563,168,sali,tuesday
signer36_sample41,168,sali,tuesday
signer36_sample95,168,sali,tuesday
signer36_sample357,168,sali,tuesday
signer37_sample144,168,sali,tuesday
signer37_sample225,168,sali,tuesday
signer37_sample329,168,sali,tuesday
signer38_sample80,168,sali,tuesday
signer38_sample549,168,sali,tuesday
signer38_sample570,168,sali,tuesday
signer40_sample47,168,sali,tuesday
signer40_sample340,168,sali,tuesday
signer40_sample519,168,sali,tuesday
signer41_sample11,168,sali,tuesday
signer41_sample96,168,sali,tuesday
signer41_sample348,168,sali,tuesday
signer42_sample227,168,sali,tuesday
signer42_sample295,168,sali,tuesday
signer42_sample298,168,sali,tuesday
signer0_sample157,42,cocuk,child
signer0_sample219,42,cocuk,child
signer0_sample582,42,cocuk,child
signer0_sample727,42,cocuk,child
signer0_sample809,42,cocuk,child
signer0_sample937,42,cocuk,child
signer2_sample309,42,cocuk,child
signer2_sample312,42,cocuk,child
signer2_sample413,42,cocuk,child
signer2_sample788,42,cocuk,child
signer2_sample1024,42,cocuk,child
signer2_sample1168,42,cocuk,child
signer3_sample84,42,cocuk,child
signer3_sample120,42,cocuk,child
signer3_sample219,42,cocuk,child
signer4_sample200,42,cocuk,child
signer4_sample471,42,cocuk,child
signer4_sample504,42,cocuk,child
signer5_sample303,42,cocuk,child
signer5_sample610,42,cocuk,child
signer5_sample623,42,cocuk,child
signer7_sample305,42,cocuk,child
signer7_sample387,42,cocuk,child
signer7_sample483,42,cocuk,child
signer7_sample705,42,cocuk,child
signer7_sample1113,42,cocuk,child
signer7_sample1604,42,cocuk,child
signer7_sample1646,42,cocuk,child
signer7_sample2071,42,cocuk,child
signer7_sample2162,42,cocuk,child
signer7_sample2248,42,cocuk,child
signer7_sample2390,42,cocuk,child
signer7_sample2636,42,cocuk,child
signer8_sample301,42,cocuk,child
signer8_sample381,42,cocuk,child
signer8_sample625,42,cocuk,child
signer8_sample1371,42,cocuk,child
signer8_sample1635,42,cocuk,child
signer8_sample1639,42,cocuk,child
signer8_sample1782,42,cocuk,child
signer8_sample1990,42,cocuk,child
signer8_sample2050,42,cocuk,child
signer8_sample2139,42,cocuk,child
signer8_sample2369,42,cocuk,child
signer8_sample2407,42,cocuk,child
signer9_sample178,42,cocuk,child
signer9_sample354,42,cocuk,child
signer9_sample528,42,cocuk,child
signer10_sample196,42,cocuk,child
signer10_sample219,42,cocuk,child
signer10_sample444,42,cocuk,child
signer12_sample33,42,cocuk,child
signer12_sample488,42,cocuk,child
signer12_sample566,42,cocuk,child
signer12_sample828,42,cocuk,child
signer12_sample868,42,cocuk,child
signer12_sample869,42,cocuk,child
signer12_sample982,42,cocuk,child
signer12_sample1009,42,cocuk,child
signer12_sample1599,42,cocuk,child
signer13_sample147,42,cocuk,child
signer13_sample194,42,cocuk,child
signer13_sample290,42,cocuk,child
signer13_sample956,42,cocuk,child
signer13_sample1352,42,cocuk,child
signer13_sample1435,42,cocuk,child
signer13_sample1628,42,cocuk,child
signer13_sample1833,42,cocuk,child
signer13_sample1903,42,cocuk,child
signer15_sample57,42,cocuk,child
signer15_sample237,42,cocuk,child
signer17_sample210,42,cocuk,child
signer17_sample396,42,cocuk,child
signer19_sample55,42,cocuk,child
signer19_sample409,42,cocuk,child
signer20_sample1,42,cocuk,child
signer20_sample357,42,cocuk,child
signer20_sample462,42,cocuk,child
signer21_sample142,42,cocuk,child
signer21_sample389,42,cocuk,child
signer21_sample524,42,cocuk,child
signer22_sample2,42,cocuk,child
signer22_sample371,42,cocuk,child
signer22_sample500,42,cocuk,child
signer23_sample87,42,cocuk,child
signer23_sample161,42,cocuk,child
signer23_sample324,42,cocuk,child
signer24_sample274,42,cocuk,child
signer24_sample316,42,cocuk,child
signer24_sample473,42,cocuk,child
signer26_sample41,42,cocuk,child
signer26_sample427,42,cocuk,child
signer28_sample161,42,cocuk,child
signer28_sample238,42,cocuk,child
signer28_sample480,42,cocuk,child
signer29_sample250,42,cocuk,child
signer29_sample297,42,cocuk,child
signer29_sample420,42,cocuk,child
signer31_sample5,42,cocuk,child
signer31_sample375,42,cocuk,child
signer31_sample659,42,cocuk,child
signer32_sample212,42,cocuk,child
signer32_sample325,42,cocuk,child
signer32_sample539,42,cocuk,child
signer33_sample43,42,cocuk,child
signer33_sample178,42,cocuk,child
signer33_sample539,42,cocuk,child
signer36_sample62,42,cocuk,child
signer36_sample356,42,cocuk,child
signer36_sample517,42,cocuk,child
signer37_sample118,42,cocuk,child
signer37_sample291,42,cocuk,child
signer37_sample424,42,cocuk,child
signer38_sample118,42,cocuk,child
signer38_sample292,42,cocuk,child
signer38_sample426,42,cocuk,child
signer40_sample241,42,cocuk,child
signer40_sample377,42,cocuk,child
signer40_sample662,42,cocuk,child
signer41_sample40,42,cocuk,child
signer41_sample292,42,cocuk,child
signer41_sample576,42,cocuk,child
signer42_sample30,42,cocuk,child
signer42_sample329,42,cocuk,child
signer42_sample672,42,cocuk,child
signer0_sample159,105,kapi,door
signer0_sample705,105,kapi,door
signer0_sample793,105,kapi,door
signer0_sample854,105,kapi,door
signer0_sample890,105,kapi,door
signer0_sample969,105,kapi,door
signer2_sample243,105,kapi,door
signer2_sample350,105,kapi,door
signer2_sample552,105,kapi,door
signer2_sample686,105,kapi,door
signer2_sample1122,105,kapi,door
signer2_sample1131,105,kapi,door
signer3_sample4,105,kapi,door
signer3_sample518,105,kapi,door
signer3_sample671,105,kapi,door
signer4_sample376,105,kapi,door
signer4_sample567,105,kapi,door
signer4_sample580,105,kapi,door
signer5_sample144,105,kapi,door
signer5_sample300,105,kapi,door
signer5_sample664,105,kapi,door
signer7_sample18,105,kapi,door
signer7_sample117,105,kapi,door
signer7_sample711,105,kapi,door
signer7_sample858,105,kapi,door
signer7_sample906,105,kapi,door
signer7_sample998,105,kapi,door
signer7_sample1006,105,kapi,door
signer7_sample1389,105,kapi,door
signer7_sample1440,105,kapi,door
signer7_sample2140,105,kapi,door
signer7_sample2211,105,kapi,door
signer7_sample2689,105,kapi,door
signer8_sample376,105,kapi,door
signer8_sample424,105,kapi,door
signer8_sample607,105,kapi,door
signer8_sample953,105,kapi,door
signer8_sample970,105,kapi,door
signer8_sample1002,105,kapi,door
signer8_sample1283,105,kapi,door
signer8_sample1326,105,kapi,door
signer8_sample1361,105,kapi,door
signer8_sample1844,105,kapi,door
signer8_sample2150,105,kapi,door
signer8_sample2655,105,kapi,door
signer9_sample245,105,kapi,door
signer9_sample491,105,kapi,door
signer9_sample646,105,kapi,door
signer10_sample217,105,kapi,door
signer10_sample231,105,kapi,door
signer10_sample286,105,kapi,door
signer12_sample388,105,kapi,door
signer12_sample1315,105,kapi,door
signer12_sample1364,105,kapi,door
signer12_sample1375,105,kapi,door
signer12_sample1429,105,kapi,door
signer12_sample1488,105,kapi,door
signer12_sample1756,105,kapi,door
signer12_sample1900,105,kapi,door
signer12_sample1932,105,kapi,door
signer13_sample134,105,kapi,door
signer13_sample1146,105,kapi,door
signer13_sample1206,105,kapi,door
signer13_sample1484,105,kapi,door
signer13_sample1629,105,kapi,door
signer13_sample1750,105,kapi,door
signer13_sample1764,105,kapi,door
signer13_sample1898,105,kapi,door
signer13_sample1945,105,kapi,door
signer15_sample6,105,kapi,door
signer15_sample295,105,kapi,door
signer15_sample324,105,kapi,door
signer17_sample98,105,kapi,door
signer19_sample86,105,kapi,door
signer19_sample230,105,kapi,door
signer19_sample448,105,kapi,door
signer20_sample186,105,kapi,door
signer20_sample276,105,kapi,door
signer20_sample482,105,kapi,door
signer21_sample44,105,kapi,door
signer21_sample243,105,kapi,door
signer21_sample442,105,kapi,door
signer22_sample179,105,kapi,door
signer22_sample198,105,kapi,door
signer22_sample264,105,kapi,door
signer23_sample213,105,kapi,door
signer23_sample255,105,kapi,door
signer23_sample357,105,kapi,door
signer24_sample165,105,kapi,door
signer24_sample571,105,kapi,door
signer24_sample644,105,kapi,door
signer26_sample318,105,kapi,door
signer26_sample393,105,kapi,door
signer26_sample630,105,kapi,door
signer28_sample199,105,kapi,door
signer28_sample277,105,kapi,door
signer28_sample588,105,kapi,door
signer29_sample245,105,kapi,door
signer29_sample286,105,kapi,door
signer29_sample470,105,kapi,door
signer31_sample47,105,kapi,door
signer31_sample82,105,kapi,door
signer31_sample646,105,kapi,door
signer32_sample34,105,kapi,door
signer32_sample160,105,kapi,door
signer32_sample558,105,kapi,door
signer33_sample15,105,kapi,door
signer33_sample136,105,kapi,door
signer33_sample335,105,kapi,door
signer36_sample273,105,kapi,door
signer36_sample319,105,kapi,door
signer36_sample548,105,kapi,door
signer37_sample60,105,kapi,door
signer37_sample264,105,kapi,door
signer37_sample644,105,kapi,door
signer38_sample131,105,kapi,door
signer38_sample155,105,kapi,door
signer38_sample404,105,kapi,door
signer40_sample23,105,kapi,door
signer40_sample300,105,kapi,door
signer40_sample367,105,kapi,door
signer41_sample57,105,kapi,door
signer41_sample169,105,kapi,door
signer41_sample432,105,kapi,door
signer42_sample135,105,kapi,door
signer42_sample321,105,kapi,door
signer42_sample366,105,kapi,door
signer0_sample163,195,terzi,tailor
signer0_sample457,195,terzi,tailor
signer0_sample595,195,terzi,tailor
signer0_sample856,195,terzi,tailor
signer0_sample981,195,terzi,tailor
signer0_sample1032,195,terzi,tailor
signer2_sample93,195,terzi,tailor
signer2_sample223,195,terzi,tailor
signer2_sample391,195,terzi,tailor
signer2_sample643,195,terzi,tailor
signer2_sample790,195,terzi,tailor
signer2_sample958,195,terzi,tailor
signer3_sample174,195,terzi,tailor
signer3_sample177,195,terzi,tailor
signer3_sample498,195,terzi,tailor
signer4_sample130,195,terzi,tailor
signer4_sample230,195,terzi,tailor
signer4_sample515,195,terzi,tailor
signer5_sample118,195,terzi,tailor
signer5_sample374,195,terzi,tailor
signer5_sample440,195,terzi,tailor
signer7_sample38,195,terzi,tailor
signer7_sample236,195,terzi,tailor
signer7_sample251,195,terzi,tailor
signer7_sample294,195,terzi,tailor
signer7_sample322,195,terzi,tailor
signer7_sample557,195,terzi,tailor
signer7_sample594,195,terzi,tailor
signer7_sample1394,195,terzi,tailor
signer7_sample1489,195,terzi,tailor
signer7_sample2063,195,terzi,tailor
signer7_sample2544,195,terzi,tailor
signer7_sample2616,195,terzi,tailor
signer8_sample151,195,terzi,tailor
signer8_sample310,195,terzi,tailor
signer8_sample1031,195,terzi,tailor
signer8_sample1149,195,terzi,tailor
signer8_sample1155,195,terzi,tailor
signer8_sample1664,195,terzi,tailor
signer8_sample1800,195,terzi,tailor
signer8_sample2087,195,terzi,tailor
signer8_sample2228,195,terzi,tailor
signer8_sample2330,195,terzi,tailor
signer8_sample2511,195,terzi,tailor
signer8_sample2570,195,terzi,tailor
signer9_sample55,195,terzi,tailor
signer9_sample211,195,terzi,tailor
signer9_sample464,195,terzi,tailor
signer10_sample34,195,terzi,tailor
signer10_sample500,195,terzi,tailor
signer10_sample578,195,terzi,tailor
signer12_sample110,195,terzi,tailor
signer12_sample126,195,terzi,tailor
signer12_sample174,195,terzi,tailor
signer12_sample430,195,terzi,tailor
signer12_sample498,195,terzi,tailor
signer12_sample547,195,terzi,tailor
signer12_sample976,195,terzi,tailor
signer12_sample1153,195,terzi,tailor
signer12_sample1956,195,terzi,tailor
signer13_sample230,195,terzi,tailor
signer13_sample399,195,terzi,tailor
signer13_sample727,195,terzi,tailor
signer13_sample847,195,terzi,tailor
signer13_sample1100,195,terzi,tailor
signer13_sample1127,195,terzi,tailor
signer13_sample1405,195,terzi,tailor
signer13_sample1700,195,terzi,tailor
signer13_sample1830,195,terzi,tailor
signer15_sample24,195,terzi,tailor
signer15_sample251,195,terzi,tailor
signer17_sample123,195,terzi,tailor
signer17_sample426,195,terzi,tailor
signer19_sample509,195,terzi,tailor
signer19_sample560,195,terzi,tailor
signer19_sample612,195,terzi,tailor
signer20_sample340,195,terzi,tailor
signer20_sample425,195,terzi,tailor
signer20_sample442,195,terzi,tailor
signer21_sample514,195,terzi,tailor
signer21_sample617,195,terzi,tailor
signer22_sample22,195,terzi,tailor
signer22_sample305,195,terzi,tailor
signer22_sample469,195,terzi,tailor
signer23_sample156,195,terzi,tailor
signer23_sample260,195,terzi,tailor
signer23_sample659,195,terzi,tailor
signer24_sample106,195,terzi,tailor
signer24_sample339,195,terzi,tailor
signer24_sample594,195,terzi,tailor
signer26_sample198,195,terzi,tailor
signer26_sample309,195,terzi,tailor
signer26_sample547,195,terzi,tailor
signer28_sample172,195,terzi,tailor
signer28_sample228,195,terzi,tailor
signer28_sample581,195,terzi,tailor
signer29_sample290,195,terzi,tailor
signer29_sample512,195,terzi,tailor
signer29_sample597,195,terzi,tailor
signer31_sample2,195,terzi,tailor
signer31_sample132,195,terzi,tailor
signer31_sample263,195,terzi,tailor
signer32_sample180,195,terzi,tailor
signer32_sample343,195,terzi,tailor
signer32_sample629,195,terzi,tailor
signer33_sample143,195,terzi,tailor
signer33_sample389,195,terzi,tailor
signer33_sample553,195,terzi,tailor
signer36_sample58,195,terzi,tailor
signer36_sample448,195,terzi,tailor
signer36_sample595,195,terzi,tailor
signer37_sample104,195,terzi,tailor
signer37_sample172,195,terzi,tailor
signer37_sample401,195,terzi,tailor
signer38_sample169,195,terzi,tailor
signer38_sample316,195,terzi,tailor
signer38_sample595,195,terzi,tailor
signer40_sample63,195,terzi,tailor
signer40_sample308,195,terzi,tailor
signer40_sample626,195,terzi,tailor
signer41_sample17,195,terzi,tailor
signer41_sample144,195,terzi,tailor
signer41_sample320,195,terzi,tailor
signer42_sample97,195,terzi,tailor
signer42_sample467,195,terzi,tailor
signer42_sample579,195,terzi,tailor
signer0_sample164,46,cuzdan,wallet
signer0_sample464,46,cuzdan,wallet
signer0_sample508,46,cuzdan,wallet
signer0_sample620,46,cuzdan,wallet
signer0_sample889,46,cuzdan,wallet
signer0_sample1316,46,cuzdan,wallet
signer2_sample239,46,cuzdan,wallet
signer2_sample682,46,cuzdan,wallet
signer2_sample789,46,cuzdan,wallet
signer2_sample810,46,cuzdan,wallet
signer2_sample819,46,cuzdan,wallet
signer2_sample1307,46,cuzdan,wallet
signer3_sample375,46,cuzdan,wallet
signer3_sample400,46,cuzdan,wallet
signer3_sample495,46,cuzdan,wallet
signer4_sample186,46,cuzdan,wallet
signer4_sample488,46,cuzdan,wallet
signer4_sample667,46,cuzdan,wallet
signer5_sample155,46,cuzdan,wallet
signer5_sample292,46,cuzdan,wallet
signer5_sample528,46,cuzdan,wallet
signer7_sample107,46,cuzdan,wallet
signer7_sample396,46,cuzdan,wallet
signer7_sample786,46,cuzdan,wallet
signer7_sample1233,46,cuzdan,wallet
signer7_sample1563,46,cuzdan,wallet
signer7_sample1622,46,cuzdan,wallet
signer7_sample1811,46,cuzdan,wallet
signer7_sample1812,46,cuzdan,wallet
signer7_sample1914,46,cuzdan,wallet
signer7_sample2045,46,cuzdan,wallet
signer7_sample2246,46,cuzdan,wallet
signer7_sample2326,46,cuzdan,wallet
signer8_sample420,46,cuzdan,wallet
signer8_sample479,46,cuzdan,wallet
signer8_sample511,46,cuzdan,wallet
signer8_sample572,46,cuzdan,wallet
signer8_sample1010,46,cuzdan,wallet
signer8_sample1622,46,cuzdan,wallet
signer8_sample1762,46,cuzdan,wallet
signer8_sample1789,46,cuzdan,wallet
signer8_sample1888,46,cuzdan,wallet
signer8_sample1920,46,cuzdan,wallet
signer8_sample2123,46,cuzdan,wallet
signer8_sample2352,46,cuzdan,wallet
signer9_sample171,46,cuzdan,wallet
signer9_sample441,46,cuzdan,wallet
signer9_sample647,46,cuzdan,wallet
signer10_sample178,46,cuzdan,wallet
signer10_sample532,46,cuzdan,wallet
signer10_sample551,46,cuzdan,wallet
signer12_sample41,46,cuzdan,wallet
signer12_sample114,46,cuzdan,wallet
signer12_sample545,46,cuzdan,wallet
signer12_sample638,46,cuzdan,wallet
signer12_sample663,46,cuzdan,wallet
signer12_sample1223,46,cuzdan,wallet
signer12_sample1303,46,cuzdan,wallet
signer12_sample1537,46,cuzdan,wallet
signer12_sample1672,46,cuzdan,wallet
signer13_sample137,46,cuzdan,wallet
signer13_sample188,46,cuzdan,wallet
signer13_sample541,46,cuzdan,wallet
signer13_sample610,46,cuzdan,wallet
signer13_sample929,46,cuzdan,wallet
signer13_sample1266,46,cuzdan,wallet
signer13_sample1671,46,cuzdan,wallet
signer13_sample1697,46,cuzdan,wallet
signer13_sample1878,46,cuzdan,wallet
signer15_sample125,46,cuzdan,wallet
signer15_sample396,46,cuzdan,wallet
signer17_sample280,46,cuzdan,wallet
signer17_sample359,46,cuzdan,wallet
signer19_sample14,46,cuzdan,wallet
signer19_sample123,46,cuzdan,wallet
signer19_sample237,46,cuzdan,wallet
signer20_sample15,46,cuzdan,wallet
signer20_sample233,46,cuzdan,wallet
signer20_sample635,46,cuzdan,wallet
signer21_sample141,46,cuzdan,wallet
signer21_sample148,46,cuzdan,wallet
signer21_sample311,46,cuzdan,wallet
signer22_sample38,46,cuzdan,wallet
signer22_sample347,46,cuzdan,wallet
signer22_sample575,46,cuzdan,wallet
signer23_sample170,46,cuzdan,wallet
signer23_sample306,46,cuzdan,wallet
signer23_sample546,46,cuzdan,wallet
signer24_sample81,46,cuzdan,wallet
signer24_sample291,46,cuzdan,wallet
signer24_sample444,46,cuzdan,wallet
signer26_sample8,46,cuzdan,wallet
signer26_sample250,46,cuzdan,wallet
signer26_sample611,46,cuzdan,wallet
signer28_sample308,46,cuzdan,wallet
signer28_sample475,46,cuzdan,wallet
signer28_sample518,46,cuzdan,wallet
signer29_sample106,46,cuzdan,wallet
signer29_sample227,46,cuzdan,wallet
signer29_sample620,46,cuzdan,wallet
signer31_sample370,46,cuzdan,wallet
signer31_sample410,46,cuzdan,wallet
signer31_sample517,46,cuzdan,wallet
signer32_sample304,46,cuzdan,wallet
signer32_sample336,46,cuzdan,wallet
signer33_sample127,46,cuzdan,wallet
signer33_sample152,46,cuzdan,wallet
signer33_sample239,46,cuzdan,wallet
signer36_sample190,46,cuzdan,wallet
signer36_sample276,46,cuzdan,wallet
signer36_sample612,46,cuzdan,wallet
signer37_sample103,46,cuzdan,wallet
signer37_sample145,46,cuzdan,wallet
signer37_sample376,46,cuzdan,wallet
signer38_sample423,46,cuzdan,wallet
signer38_sample443,46,cuzdan,wallet
signer38_sample561,46,cuzdan,wallet
signer40_sample366,46,cuzdan,wallet
signer40_sample481,46,cuzdan,wallet
signer40_sample553,46,cuzdan,wallet
signer41_sample29,46,cuzdan,wallet
signer41_sample171,46,cuzdan,wallet
signer41_sample509,46,cuzdan,wallet
signer42_sample12,46,cuzdan,wallet
signer42_sample110,46,cuzdan,wallet
signer42_sample380,46,cuzdan,wallet
signer0_sample168,109,kemer,belt
signer0_sample461,109,kemer,belt
signer0_sample778,109,kemer,belt
signer0_sample901,109,kemer,belt
signer0_sample1012,109,kemer,belt
signer0_sample1322,109,kemer,belt
signer2_sample25,109,kemer,belt
signer2_sample577,109,kemer,belt
signer2_sample830,109,kemer,belt
signer2_sample1021,109,kemer,belt
signer2_sample1181,109,kemer,belt
signer2_sample1267,109,kemer,belt
signer3_sample1,109,kemer,belt
signer3_sample427,109,kemer,belt
signer3_sample670,109,kemer,belt
signer4_sample360,109,kemer,belt
signer4_sample472,109,kemer,belt
signer4_sample631,109,kemer,belt
signer5_sample235,109,kemer,belt
signer5_sample343,109,kemer,belt
signer5_sample586,109,kemer,belt
signer7_sample45,109,kemer,belt
signer7_sample48,109,kemer,belt
signer7_sample95,109,kemer,belt
signer7_sample108,109,kemer,belt
signer7_sample149,109,kemer,belt
signer7_sample381,109,kemer,belt
signer7_sample507,109,kemer,belt
signer7_sample637,109,kemer,belt
signer7_sample656,109,kemer,belt
signer7_sample946,109,kemer,belt
signer7_sample984,109,kemer,belt
signer7_sample2393,109,kemer,belt
signer8_sample223,109,kemer,belt
signer8_sample349,109,kemer,belt
signer8_sample633,109,kemer,belt
signer8_sample670,109,kemer,belt
signer8_sample727,109,kemer,belt
signer8_sample919,109,kemer,belt
signer8_sample1030,109,kemer,belt
signer8_sample1253,109,kemer,belt
signer8_sample1490,109,kemer,belt
signer8_sample2368,109,kemer,belt
signer8_sample2607,109,kemer,belt
signer8_sample2626,109,kemer,belt
signer9_sample114,109,kemer,belt
signer9_sample438,109,kemer,belt
signer9_sample577,109,kemer,belt
signer10_sample204,109,kemer,belt
signer10_sample373,109,kemer,belt
signer10_sample562,109,kemer,belt
signer12_sample29,109,kemer,belt
signer12_sample232,109,kemer,belt
signer12_sample422,109,kemer,belt
signer12_sample1029,109,kemer,belt
signer12_sample1103,109,kemer,belt
signer12_sample1252,109,kemer,belt
signer12_sample1536,109,kemer,belt
signer12_sample1790,109,kemer,belt
signer12_sample1887,109,kemer,belt
signer13_sample163,109,kemer,belt
signer13_sample391,109,kemer,belt
signer13_sample968,109,kemer,belt
signer13_sample988,109,kemer,belt
signer13_sample1334,109,kemer,belt
signer13_sample1563,109,kemer,belt
signer13_sample1587,109,kemer,belt
signer13_sample1610,109,kemer,belt
signer13_sample1986,109,kemer,belt
signer15_sample165,109,kemer,belt
signer15_sample212,109,kemer,belt
signer17_sample300,109,kemer,belt
signer17_sample368,109,kemer,belt
signer19_sample341,109,kemer,belt
signer19_sample552,109,kemer,belt
signer19_sample631,109,kemer,belt
signer20_sample24,109,kemer,belt
signer20_sample303,109,kemer,belt
signer20_sample435,109,kemer,belt
signer21_sample143,109,kemer,belt
signer21_sample312,109,kemer,belt
signer21_sample484,109,kemer,belt
signer22_sample291,109,kemer,belt
signer22_sample327,109,kemer,belt
signer22_sample618,109,kemer,belt
signer23_sample35,109,kemer,belt
signer23_sample72,109,kemer,belt
signer23_sample583,109,kemer,belt
signer24_sample261,109,kemer,belt
signer24_sample376,109,kemer,belt
signer24_sample577,109,kemer,belt
signer26_sample192,109,kemer,belt
signer26_sample225,109,kemer,belt
signer26_sample265,109,kemer,belt
signer28_sample174,109,kemer,belt
signer28_sample221,109,kemer,belt
signer28_sample239,109,kemer,belt
signer29_sample334,109,kemer,belt
signer29_sample408,109,kemer,belt
signer29_sample515,109,kemer,belt
signer31_sample484,109,kemer,belt
signer31_sample506,109,kemer,belt
signer31_sample556,109,kemer,belt
signer32_sample126,109,kemer,belt
signer32_sample220,109,kemer,belt
signer32_sample349,109,kemer,belt
signer33_sample17,109,kemer,belt
signer33_sample355,109,kemer,belt
signer33_sample605,109,kemer,belt
signer36_sample27,109,kemer,belt
signer36_sample384,109,kemer,belt
signer36_sample585,109,kemer,belt
signer37_sample379,109,kemer,belt
signer37_sample390,109,kemer,belt
signer37_sample543,109,kemer,belt
signer38_sample252,109,kemer,belt
signer38_sample343,109,kemer,belt
signer38_sample414,109,kemer,belt
signer40_sample211,109,kemer,belt
signer40_sample525,109,kemer,belt
signer40_sample560,109,kemer,belt
signer41_sample335,109,kemer,belt
signer41_sample372,109,kemer,belt
signer41_sample624,109,kemer,belt
signer42_sample32,109,kemer,belt
signer42_sample130,109,kemer,belt
signer42_sample585,109,kemer,belt
signer0_sample169,34,biz,we
signer0_sample295,34,biz,we
signer0_sample615,34,biz,we
signer0_sample752,34,biz,we
signer0_sample1143,34,biz,we
signer0_sample1330,34,biz,we
signer2_sample271,34,biz,we
signer2_sample289,34,biz,we
signer2_sample437,34,biz,we
signer2_sample745,34,biz,we
signer2_sample947,34,biz,we
signer2_sample1240,34,biz,we
signer3_sample392,34,biz,we
signer3_sample556,34,biz,we
signer3_sample560,34,biz,we
signer4_sample119,34,biz,we
signer4_sample220,34,biz,we
signer4_sample357,34,biz,we
signer5_sample179,34,biz,we
signer5_sample468,34,biz,we
signer5_sample486,34,biz,we
signer7_sample571,34,biz,we
signer7_sample704,34,biz,we
signer7_sample910,34,biz,we
signer7_sample931,34,biz,we
signer7_sample1490,34,biz,we
signer7_sample1506,34,biz,we
signer7_sample1585,34,biz,we
signer7_sample2038,34,biz,we
signer7_sample2243,34,biz,we
signer7_sample2262,34,biz,we
signer7_sample2592,34,biz,we
signer7_sample2686,34,biz,we
signer8_sample9,34,biz,we
signer8_sample129,34,biz,we
signer8_sample317,34,biz,we
signer8_sample1057,34,biz,we
signer8_sample1461,34,biz,we
signer8_sample1605,34,biz,we
signer8_sample1737,34,biz,we
signer8_sample1739,34,biz,we
signer8_sample1774,34,biz,we
signer8_sample1809,34,biz,we
signer8_sample1841,34,biz,we
signer8_sample1880,34,biz,we
signer9_sample43,34,biz,we
signer9_sample133,34,biz,we
signer9_sample548,34,biz,we
signer10_sample228,34,biz,we
signer10_sample353,34,biz,we
signer10_sample666,34,biz,we
signer12_sample623,34,biz,we
signer12_sample709,34,biz,we
signer12_sample715,34,biz,we
signer12_sample1151,34,biz,we
signer12_sample1411,34,biz,we
signer12_sample1660,34,biz,we
signer12_sample1703,34,biz,we
signer12_sample1801,34,biz,we
signer12_sample1905,34,biz,we
signer13_sample313,34,biz,we
signer13_sample480,34,biz,we
signer13_sample777,34,biz,we
signer13_sample962,34,biz,we
signer13_sample999,34,biz,we
signer13_sample1135,34,biz,we
signer13_sample1418,34,biz,we
signer13_sample1875,34,biz,we
signer13_sample1930,34,biz,we
signer15_sample21,34,biz,we
signer15_sample232,34,biz,we
signer17_sample369,34,biz,we
signer17_sample398,34,biz,we
signer19_sample131,34,biz,we
signer19_sample212,34,biz,we
signer19_sample546,34,biz,we
signer20_sample94,34,biz,we
signer20_sample348,34,biz,we
signer20_sample520,34,biz,we
signer21_sample264,34,biz,we
signer21_sample448,34,biz,we
signer21_sample531,34,biz,we
signer22_sample281,34,biz,we
signer22_sample496,34,biz,we
signer22_sample568,34,biz,we
signer23_sample68,34,biz,we
signer23_sample69,34,biz,we
signer23_sample379,34,biz,we
signer24_sample62,34,biz,we
signer24_sample110,34,biz,we
signer24_sample623,34,biz,we
signer28_sample188,34,biz,we
signer28_sample225,34,biz,we
signer28_sample552,34,biz,we
signer29_sample179,34,biz,we
signer29_sample343,34,biz,we
signer29_sample637,34,biz,we
signer32_sample424,34,biz,we
signer32_sample556,34,biz,we
signer32_sample592,34,biz,we
signer33_sample99,34,biz,we
signer33_sample157,34,biz,we
signer33_sample575,34,biz,we
signer37_sample7,34,biz,we
signer37_sample43,34,biz,we
signer37_sample147,34,biz,we
signer38_sample4,34,biz,we
signer38_sample108,34,biz,we
signer38_sample267,34,biz,we
signer40_sample36,34,biz,we
signer40_sample254,34,biz,we
signer40_sample310,34,biz,we
signer41_sample200,34,biz,we
signer41_sample331,34,biz,we
signer41_sample657,34,biz,we
signer42_sample158,34,biz,we
signer42_sample562,34,biz,we
signer42_sample584,34,biz,we
signer0_sample170,220,yok,absent
signer0_sample334,220,yok,absent
signer0_sample398,220,yok,absent
signer0_sample573,220,yok,absent
signer0_sample612,220,yok,absent
signer0_sample731,220,yok,absent
signer2_sample251,220,yok,absent
signer2_sample395,220,yok,absent
signer2_sample619,220,yok,absent
signer2_sample738,220,yok,absent
signer2_sample839,220,yok,absent
signer2_sample1135,220,yok,absent
signer3_sample110,220,yok,absent
signer3_sample192,220,yok,absent
signer3_sample604,220,yok,absent
signer4_sample341,220,yok,absent
signer4_sample545,220,yok,absent
signer4_sample587,220,yok,absent
signer5_sample253,220,yok,absent
signer5_sample279,220,yok,absent
signer5_sample653,220,yok,absent
signer7_sample139,220,yok,absent
signer7_sample144,220,yok,absent
signer7_sample222,220,yok,absent
signer7_sample687,220,yok,absent
signer7_sample832,220,yok,absent
signer7_sample1212,220,yok,absent
signer7_sample1366,220,yok,absent
signer7_sample1599,220,yok,absent
